# Time since Start (s)	Non-Conservative Translational Work (J)	Non-Conservative Rotational Work (J)	Work from Gravity-Gradient Torque (J)	Work from Aspherical Earth Potential (J)	Work from Sun Acceleration (J)	Work from Moon Acceleration (J)	Earth Potential Energy (J)	Sun Potential (J)	Moon Potential (J)
138153600.000000	0.0000000000000000e+00	-1.4615546125666318e-06	2.1161483917479753e+01	4.1861042405184685e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5816745801353040e+11	0.0000000000000000e+00	0.0000000000000000e+00
138240000.000000	0.0000000000000000e+00	-1.4624594545931503e-06	2.1162643715191020e+01	4.1980371869852142e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5735718340009546e+11	0.0000000000000000e+00	0.0000000000000000e+00
138326400.000000	0.0000000000000000e+00	-1.4633859759903002e-06	2.1168092563657638e+01	4.1593359251011047e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5896319936330615e+11	0.0000000000000000e+00	0.0000000000000000e+00
138412800.000000	0.0000000000000000e+00	-1.4642678053617448e-06	2.1190126661183420e+01	4.1565615405056480e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5706205544763788e+11	0.0000000000000000e+00	0.0000000000000000e+00
138499200.000000	0.0000000000000000e+00	-1.4651403888565228e-06	2.1148887434171431e+01	4.2011640132818428e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5817539735133063e+11	0.0000000000000000e+00	0.0000000000000000e+00
138585600.000000	0.0000000000000000e+00	-1.4660457750963692e-06	2.1288591863969323e+01	4.2057323323454994e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5883513118514233e+11	0.0000000000000000e+00	0.0000000000000000e+00
138672000.000000	0.0000000000000000e+00	-1.4669278652479670e-06	2.1162479269803249e+01	4.1663603287471436e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5678170396472589e+11	0.0000000000000000e+00	0.0000000000000000e+00
138758400.000000	0.0000000000000000e+00	-1.4678135785604756e-06	2.1232547836590676e+01	4.1704912490444489e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5873350920026624e+11	0.0000000000000000e+00	0.0000000000000000e+00
138844800.000000	0.0000000000000000e+00	-1.4687044879870078e-06	2.1255092650178828e+01	4.2147989041750252e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5795387587067017e+11	0.0000000000000000e+00	0.0000000000000000e+00
138931200.000000	0.0000000000000000e+00	-1.4695899809835094e-06	2.1249747569940229e+01	4.2119836242132599e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5751129713991693e+11	0.0000000000000000e+00	0.0000000000000000e+00
139017600.000000	0.0000000000000000e+00	-1.4705401779948032e-06	2.1271360821776447e+01	4.1732637242415237e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5888622419992761e+11	0.0000000000000000e+00	0.0000000000000000e+00
139104000.000000	0.0000000000000000e+00	-1.4714957834014119e-06	2.1278024224695688e+01	4.1851703702433075e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5695527757891034e+11	0.0000000000000000e+00	0.0000000000000000e+00
139190400.000000	0.0000000000000000e+00	-1.4724725339770886e-06	2.1342660365048147e+01	4.2284757948106300e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5847920301192261e+11	0.0000000000000000e+00	0.0000000000000000e+00
139276800.000000	0.0000000000000000e+00	-1.4734617897970844e-06	2.1244960298527555e+01	4.2185671407255295e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5855772237772406e+11	0.0000000000000000e+00	0.0000000000000000e+00
139363200.000000	0.0000000000000000e+00	-1.4743942169900862e-06	2.1391051037699505e+01	4.1816925889961403e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5680553639796375e+11	0.0000000000000000e+00	0.0000000000000000e+00
139449600.000000	0.0000000000000000e+00	-1.4753281289984922e-06	2.1326945793172232e+01	4.2001770961827660e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5892443975877710e+11	0.0000000000000000e+00	0.0000000000000000e+00
139536000.000000	0.0000000000000000e+00	-1.4762600124569306e-06	2.1339771499345510e+01	4.2407310974417793e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5773362349250745e+11	0.0000000000000000e+00	0.0000000000000000e+00
139622400.000000	0.0000000000000000e+00	-1.4771501780537175e-06	2.1369466096860879e+01	4.2238255037151894e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5768732107853430e+11	0.0000000000000000e+00	0.0000000000000000e+00
139708800.000000	0.0000000000000000e+00	-1.4780702801968639e-06	2.1382928334258164e+01	4.1901427197912804e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5876526640867255e+11	0.0000000000000000e+00	0.0000000000000000e+00
139795200.000000	0.0000000000000000e+00	-1.4789605752415534e-06	2.1406494461146217e+01	4.2156333792017410e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5691685852732318e+11	0.0000000000000000e+00	0.0000000000000000e+00
139881600.000000	0.0000000000000000e+00	-1.4798259229608744e-06	2.1335678134838947e+01	4.2526680412774376e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5874370319336127e+11	0.0000000000000000e+00	0.0000000000000000e+00
139968000.000000	0.0000000000000000e+00	-1.4807137490727316e-06	2.1465599481727960e+01	4.2298172024451462e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5824148238877325e+11	0.0000000000000000e+00	0.0000000000000000e+00
140054400.000000	0.0000000000000000e+00	-1.4815893603800515e-06	2.1432730563354937e+01	4.2002894538390778e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5691150984498962e+11	0.0000000000000000e+00	0.0000000000000000e+00
140140800.000000	0.0000000000000000e+00	-1.4824807789738602e-06	2.1441699015430320e+01	4.2311444483732895e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5906351542896466e+11	0.0000000000000000e+00	0.0000000000000000e+00
140227200.000000	0.0000000000000000e+00	-1.4834053944624441e-06	2.1449345140171360e+01	4.2632946343862770e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5751777619704742e+11	0.0000000000000000e+00	0.0000000000000000e+00
140313600.000000	0.0000000000000000e+00	-1.4843061578125573e-06	2.1482481024301329e+01	4.2346835153774597e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5787866505218494e+11	0.0000000000000000e+00	0.0000000000000000e+00
140400000.000000	0.0000000000000000e+00	-1.4852649803349683e-06	2.1474587987598820e+01	4.2104750164561928e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5860942901526746e+11	0.0000000000000000e+00	0.0000000000000000e+00
140486400.000000	0.0000000000000000e+00	-1.4862218184789497e-06	2.1470176509716655e+01	4.2467833710981102e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5694498028927051e+11	0.0000000000000000e+00	0.0000000000000000e+00
140572800.000000	0.0000000000000000e+00	-1.4871842097967210e-06	2.1554312120794393e+01	4.2733501696985725e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5895152845910443e+11	0.0000000000000000e+00	0.0000000000000000e+00
140659200.000000	0.0000000000000000e+00	-1.4881698966176042e-06	2.1526840600090605e+01	4.2406716702733093e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5790957982116296e+11	0.0000000000000000e+00	0.0000000000000000e+00
140745600.000000	0.0000000000000000e+00	-1.4890934099423017e-06	2.1482357723591797e+01	4.2224444896629776e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5709444153927405e+11	0.0000000000000000e+00	0.0000000000000000e+00
140832000.000000	0.0000000000000000e+00	-1.4900053322018562e-06	2.1618198438194483e+01	4.2621772211698761e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5913813894097766e+11	0.0000000000000000e+00	0.0000000000000000e+00
140918400.000000	0.0000000000000000e+00	-1.4909285421297409e-06	2.1517658305736955e+01	4.2822954268907219e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5731847296476416e+11	0.0000000000000000e+00	0.0000000000000000e+00
141004800.000000	0.0000000000000000e+00	-1.4918022996675488e-06	2.1591156074094631e+01	4.2457979731695160e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5807814863524274e+11	0.0000000000000000e+00	0.0000000000000000e+00
141091200.000000	0.0000000000000000e+00	-1.4926979214169466e-06	2.1583124774579016e+01	4.2343422301707672e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5842853132368018e+11	0.0000000000000000e+00	0.0000000000000000e+00
141177600.000000	0.0000000000000000e+00	-1.4935886799836876e-06	2.1633233198344207e+01	4.2773687155222916e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5703364339035260e+11	0.0000000000000000e+00	0.0000000000000000e+00
141264000.000000	0.0000000000000000e+00	-1.4944621480368336e-06	2.1608925966226721e+01	4.2905594693070618e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5909011212927228e+11	0.0000000000000000e+00	0.0000000000000000e+00
141350400.000000	0.0000000000000000e+00	-1.4953527977576967e-06	2.1591814453051057e+01	4.2523716966554352e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5758619241862207e+11	0.0000000000000000e+00	0.0000000000000000e+00
141436800.000000	0.0000000000000000e+00	-1.4962195599625285e-06	2.1682950095515451e+01	4.2480120800802895e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5734307606794354e+11	0.0000000000000000e+00	0.0000000000000000e+00
141523200.000000	0.0000000000000000e+00	-1.4971050296765961e-06	2.1630065585779064e+01	4.2920530835064819e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5913966934858826e+11	0.0000000000000000e+00	0.0000000000000000e+00
141609600.000000	0.0000000000000000e+00	-1.4980528361979361e-06	2.1679582043638746e+01	4.2979765118396591e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5714831195272559e+11	0.0000000000000000e+00	0.0000000000000000e+00
141696000.000000	0.0000000000000000e+00	-1.4989887465096646e-06	2.1679210873258135e+01	4.2583767553139442e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5827789439682715e+11	0.0000000000000000e+00	0.0000000000000000e+00
141782400.000000	0.0000000000000000e+00	-1.4999658210795248e-06	2.1709115898971923e+01	4.2613946165000984e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5823243584716437e+11	0.0000000000000000e+00	0.0000000000000000e+00
141868800.000000	0.0000000000000000e+00	-1.5009264539560529e-06	2.1692040269042739e+01	4.3062082472169563e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5717356396658502e+11	0.0000000000000000e+00	0.0000000000000000e+00
141955200.000000	0.0000000000000000e+00	-1.5018515015560836e-06	2.1698055824785452e+01	4.3047555432179840e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5915247863272601e+11	0.0000000000000000e+00	0.0000000000000000e+00
142041600.000000	0.0000000000000000e+00	-1.5028055983514217e-06	2.1812677705737698e+01	4.2660583952598335e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5729453088888483e+11	0.0000000000000000e+00	0.0000000000000000e+00
142128000.000000	0.0000000000000000e+00	-1.5037113925972223e-06	2.1664164408114146e+01	4.2764266144972572e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5764077445253290e+11	0.0000000000000000e+00	0.0000000000000000e+00
142214400.000000	0.0000000000000000e+00	-1.5046039835583536e-06	2.1816893572563561e+01	4.3196913064198578e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5906444917325446e+11	0.0000000000000000e+00	0.0000000000000000e+00
142300800.000000	0.0000000000000000e+00	-1.5055207865033547e-06	2.1757643190748308e+01	4.3109893249514008e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5701954503685089e+11	0.0000000000000000e+00	0.0000000000000000e+00
142387200.000000	0.0000000000000000e+00	-1.5063908958382096e-06	2.1780944351612963e+01	4.2734474808093796e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5846929911116406e+11	0.0000000000000000e+00	0.0000000000000000e+00
142473600.000000	0.0000000000000000e+00	-1.5072584230785716e-06	2.1789363562878698e+01	4.2908926893237885e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5803055217846222e+11	0.0000000000000000e+00	0.0000000000000000e+00
142560000.000000	0.0000000000000000e+00	-1.5081365775247238e-06	2.1763626070249728e+01	4.3323367844424828e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5735321063367200e+11	0.0000000000000000e+00	0.0000000000000000e+00
142646400.000000	0.0000000000000000e+00	-1.5090049003761270e-06	2.1915074974995225e+01	4.3167640677240471e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5913752458375818e+11	0.0000000000000000e+00	0.0000000000000000e+00
142732800.000000	0.0000000000000000e+00	-1.5099069256081931e-06	2.1751614853122977e+01	4.2826315607800301e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5705498444328430e+11	0.0000000000000000e+00	0.0000000000000000e+00
142819200.000000	0.0000000000000000e+00	-1.5107918785769493e-06	2.1907138263659206e+01	4.3067737597094910e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5796670666294165e+11	0.0000000000000000e+00	0.0000000000000000e+00
142905600.000000	0.0000000000000000e+00	-1.5116779043855279e-06	2.1867164272892442e+01	4.3442831615489197e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5891444541114398e+11	0.0000000000000000e+00	0.0000000000000000e+00
142992000.000000	0.0000000000000000e+00	-1.5126330157705930e-06	2.1853380974920814e+01	4.3223143504649139e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5694311896456683e+11	0.0000000000000000e+00	0.0000000000000000e+00
143078400.000000	0.0000000000000000e+00	-1.5135746819200433e-06	2.1914288815330842e+01	4.2917320895096779e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5864314697219354e+11	0.0000000000000000e+00	0.0000000000000000e+00
143164800.000000	0.0000000000000000e+00	-1.5145477005468181e-06	2.1907493380484574e+01	4.3217966289373886e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5783154192140588e+11	0.0000000000000000e+00	0.0000000000000000e+00
143251200.000000	0.0000000000000000e+00	-1.5155153743510291e-06	2.1932175776211871e+01	4.3551232522035423e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5755986172178064e+11	0.0000000000000000e+00	0.0000000000000000e+00
143337600.000000	0.0000000000000000e+00	-1.5164254267755672e-06	2.1903609086281833e+01	4.3276767471219788e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5904978531632361e+11	0.0000000000000000e+00	0.0000000000000000e+00
143424000.000000	0.0000000000000000e+00	-1.5173546649677952e-06	2.1968426795049169e+01	4.3026370715527100e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5688355548478955e+11	0.0000000000000000e+00	0.0000000000000000e+00
143510400.000000	0.0000000000000000e+00	-1.5182464605086493e-06	2.1970023552207802e+01	4.3379043487310425e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5829745499421185e+11	0.0000000000000000e+00	0.0000000000000000e+00
143596800.000000	0.0000000000000000e+00	-1.5191154638058266e-06	2.1920411987387613e+01	4.3653896713112061e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5869741925206158e+11	0.0000000000000000e+00	0.0000000000000000e+00
143683200.000000	0.0000000000000000e+00	-1.5200174183925819e-06	2.2029475777672182e+01	4.3331406724014565e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5692764142610742e+11	0.0000000000000000e+00	0.0000000000000000e+00
143769600.000000	0.0000000000000000e+00	-1.5208942018433727e-06	2.1996003730826573e+01	4.3135591982248787e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5878990571405841e+11	0.0000000000000000e+00	0.0000000000000000e+00
143856000.000000	0.0000000000000000e+00	-1.5217613884684519e-06	2.2036992237409535e+01	4.3528928926477203e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5764321327091400e+11	0.0000000000000000e+00	0.0000000000000000e+00
143942400.000000	0.0000000000000000e+00	-1.5226396838087171e-06	2.1972656520252446e+01	4.3743471531108437e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5778057971042590e+11	0.0000000000000000e+00	0.0000000000000000e+00
144028800.000000	0.0000000000000000e+00	-1.5234960674771200e-06	2.2058974462099801e+01	4.3387193598706856e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5889873071054926e+11	0.0000000000000000e+00	0.0000000000000000e+00
144115200.000000	0.0000000000000000e+00	-1.5243956746022772e-06	2.2054983300100794e+01	4.3261977472739128e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5679071768278461e+11	0.0000000000000000e+00	0.0000000000000000e+00
144201600.000000	0.0000000000000000e+00	-1.5253150080541621e-06	2.2015430948843644e+01	4.3685762445191246e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5860889007291016e+11	0.0000000000000000e+00	0.0000000000000000e+00
144288000.000000	0.0000000000000000e+00	-1.5262333955831182e-06	2.2146231029220090e+01	4.3829953060874603e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5842658625363684e+11	0.0000000000000000e+00	0.0000000000000000e+00
144374400.000000	0.0000000000000000e+00	-1.5272121433230811e-06	2.2059732917606823e+01	4.3447192576802399e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5697837573963202e+11	0.0000000000000000e+00	0.0000000000000000e+00
144460800.000000	0.0000000000000000e+00	-1.5281480594576680e-06	2.2093844725989847e+01	4.3388248418265144e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5890021502427472e+11	0.0000000000000000e+00	0.0000000000000000e+00
144547200.000000	0.0000000000000000e+00	-1.5290800601676926e-06	2.2132509936818270e+01	4.3829427200120918e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5747256192707562e+11	0.0000000000000000e+00	0.0000000000000000e+00
144633600.000000	0.0000000000000000e+00	-1.5300341471234490e-06	2.2129061553310109e+01	4.3902244612968086e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5800302541000385e+11	0.0000000000000000e+00	0.0000000000000000e+00
144720000.000000	0.0000000000000000e+00	-1.5309306747562661e-06	2.2161418509028319e+01	4.3511034623960693e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5869768110780890e+11	0.0000000000000000e+00	0.0000000000000000e+00
144806400.000000	0.0000000000000000e+00	-1.5318385755003213e-06	2.2106781939617967e+01	4.3529970418795235e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5678078529099078e+11	0.0000000000000000e+00	0.0000000000000000e+00
144892800.000000	0.0000000000000000e+00	-1.5327377650479163e-06	2.2255697851974134e+01	4.3976063994299301e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5887814927351929e+11	0.0000000000000000e+00	0.0000000000000000e+00
144979200.000000	0.0000000000000000e+00	-1.5335991334938746e-06	2.2121272070501178e+01	4.3975111463750633e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5811977912580994e+11	0.0000000000000000e+00	0.0000000000000000e+00
145065600.000000	0.0000000000000000e+00	-1.5344792387433523e-06	2.2191054627157978e+01	4.3582082772979942e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5709638339777667e+11	0.0000000000000000e+00	0.0000000000000000e+00
145152000.000000	0.0000000000000000e+00	-1.5353485893020186e-06	2.2208467428976835e+01	4.3670061184837784e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5896554198901147e+11	0.0000000000000000e+00	0.0000000000000000e+00
